,Id,t (Myr),x (pc),y (pc),z (pc)
937,1,7.8,-8207.698291485185,-1745.4028921548409,39.40292914313362
938,2,7.8,-8244.598236733731,-1735.307761645136,18.34909618610033
939,3,7.8,-8262.08730364335,-1746.647546957254,40.05454870963613
940,4,7.8,-8235.514579803817,-1740.5146254919762,38.756423649551294
941,5,7.8,-8249.17010410789,-1711.830507450696,1.5392282359309277
942,6,7.8,-8244.670943159757,-1736.745066175137,35.828524276750606
943,7,7.8,-8258.389831156122,-1755.535893715201,18.194125072505702
944,8,7.8,-8207.685242692403,-1741.012399183672,20.14286477210808
945,9,7.8,-8229.08887308618,-1728.453364249618,52.09276623564423
946,10,7.8,-8252.886983132696,-1777.3145150287814,42.148243511527426
947,11,7.8,-8219.576564354598,-1743.1947062305685,30.56862271331012
948,0,7.9,-8232.524935695157,-1759.3717111777153,28.334837527798438
949,1,7.9,-8208.124933676178,-1767.1682842946448,39.180560409233905
950,2,7.9,-8245.291398772784,-1756.918039184863,18.138894436649014
951,3,7.9,-8262.81543044313,-1768.4573820624094,39.71141660819279
952,4,7.9,-8236.115916150564,-1762.1157178693304,38.4054742053867
953,5,7.9,-8250.319733100141,-1733.4778577643392,1.3950759288194736
954,6,7.9,-8245.42919583385,-1758.304630806045,35.68196646678959
955,7,7.9,-8259.051432637636,-1776.863792865625,17.879254798091587
956,8,7.9,-8208.085524225711,-1762.7170471458046,19.86338123565574
957,9,7.9,-8230.109435554486,-1750.1817628752624,52.120422225581436
958,10,7.9,-8253.396334970696,-1798.9132929676036,42.03397007431365
959,11,7.9,-8220.31045230074,-1764.7927317971166,30.210960536267418
960,0,8.0,-8233.150307999067,-1781.1305036973213,28.12065371871842
961,1,8.0,-8208.551575867168,-1788.9336764344487,38.958191675334206
962,2,8.0,-8245.984560811841,-1778.5283167245896,17.928692687197703
963,3,8.0,-8263.543557242909,-1790.2672171675645,39.36828450674946
964,4,8.0,-8236.71725249731,-1783.7168102466846,38.05452476122211
965,5,8.0,-8251.46936209239,-1755.1252080779825,1.2509236217080173
966,6,8.0,-8246.187448507942,-1779.864195436953,35.53540865682858
967,7,8.0,-8259.71303411915,-1798.1916920160495,17.564384523677465
968,8,8.0,-8208.48580575902,-1784.421695107937,19.58389769920341
969,9,8.0,-8231.12999802279,-1771.9101615009063,52.148078215518645
970,10,8.0,-8253.905686808695,-1820.5120709064254,41.91969663709987
