,index,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url
0,0,1.6357214584097997e+18,b'Gaia DR2 5266270443442455040',5.266270443442455e+18,335785383.0,2015.5,94.61742495706369,0.022346452118227722,-72.04452633991023,0.027366054273569952,25.46948091405376,0.025382144252526235,1003.4408569335938,-7.90792106514108,0.04227819381536518,74.29525023362467,0.05460910458763396,0.017648840323090553,0.11018899828195572,-0.3294888138771057,-0.06987527757883072,0.3410561680793762,0.008525794371962547,-0.09157787263393402,0.20289231836795807,0.05667024478316307,-0.011299429461359978,177.0,177.0,174.0,3.0,4.383368968963623,262.1807861328125,0.0,0.0,31.0,True,263.7486267089844,1.4889244763753402,0.007448997660058822,0.003322567092254758,20.0,16.0,0.04076826944947243,0.0,26.0,True,213.0,3724072.103226088,10345.147860878797,359.98248291015625,9.260820388793945,24.0,1475450.8105250208,14597.184667978223,101.07776641845703,9.929076194763184,24.0,3169229.9379339633,23845.431549348752,132.90721130371094,8.509535789489746,1.2472047805786133,0.0,1.4195404052734375,0.6682558059692383,0.7512845993041992,10.952153399797204,2.9340156609530825,2.0,3900.0,5.0,-0.25,b'NOT_AVAILABLE',282.6706289953043,-28.236182101661168,255.57514974419846,-84.2825382189855,100001.0,4555.00341796875,4437.4521484375,4659.2998046875,0.7717000246047974,0.5788999795913696,1.0073000192642212,0.3790000081062317,0.2809000015258789,0.5206999778747559,200111.0,0.8570857048034668,0.8191441893577576,0.9030967950820923,0.2849036753177643,0.28397661447525024,0.2858307361602783,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5266270443442455040',
1,3,1.6357214584097997e+18,b'Gaia DR2 3231945508509506176',3.231945508509506e+18,2016638.0,2015.5,74.89531142346867,0.029636202245290053,1.7831107743532684,0.021015244972146786,40.98121445102899,0.033829920628574144,1211.3896484375,39.23412410263676,0.05991002423350593,-95.05114396654974,0.04003633921374109,-0.11934785544872284,0.04354389011859894,-0.44522807002067566,0.22478671371936798,-0.18466418981552124,0.21597474813461304,-0.7532264590263367,0.2038087695837021,0.27346593141555786,-0.12160351872444153,415.0,415.0,408.0,7.0,6.921151161193848,632.2568359375,0.0,0.0,31.0,True,275.8326721191406,1.402126200822171,0.0050543660451340565,-0.0640380010008812,47.0,15.0,0.04274502769112587,0.0,48.0,False,415.0,3528564.8034122377,3833.641805286268,920.4210815429688,9.31937026977539,46.0,1058000.448933444,4289.060700192372,246.67416381835938,10.290173530578613,45.0,3581846.1463882476,9533.399993694973,375.71551513671875,8.376652717590332,1.3149387836456299,1.0,1.9135208129882812,0.9708032608032227,0.9427175521850586,18.078876693134692,0.6255535643238306,9.0,3600.0,4.5,0.0,b'NOT_AVAILABLE',197.63804037708408,-23.762229832859944,73.82109602551475,-20.811825233896062,100002.0,3986.06005859375,3891.3701171875,4077.35009765625,,,,,,,200111.0,0.7832838296890259,0.7486017346382141,0.8218674063682556,0.1395431011915207,0.13930974900722504,0.13977645337581635,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3231945508509506176',
2,5,1.6357214584097997e+18,b'Gaia DR2 2731679090943374976',2.731679090943375e+18,68218516.0,2015.5,340.70352823709607,0.06441620379316267,13.514844076791821,0.08573532456397327,14.760349115331945,0.08349424561002618,176.7828369140625,64.15627436675685,0.09654196430120532,-34.94775988962938,0.11446953329780034,0.4368342459201813,0.4916180968284607,-0.4755912125110626,-0.6061910390853882,-0.316581130027771,-0.49288827180862427,-0.41060054302215576,-0.12740175426006317,-0.3001194894313812,0.5541465282440186,83.0,83.0,77.0,6.0,3.4625561237335205,121.11067962646484,0.0,0.0,31.0,True,527.6593017578125,1.4353217803819522,0.01702190727258556,0.4422573149204254,10.0,7.0,0.08370733261108398,0.0,21.0,False,140.0,534906.6101005594,3243.323839458827,164.92544555664062,11.367671012878418,8.0,226981.46533487373,9504.078141243765,23.88253402709961,11.96141242980957,8.0,532306.2638997135,20861.537704097518,25.516157150268555,10.446516036987305,1.4194772243499756,0.0,1.5148963928222656,0.5937414169311523,0.9211549758911133,-9.669218070325861,2.053610356794422,3.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',81.3550698228594,-38.75857045895346,347.59605692038053,20.012247830865178,102001.0,4475.66650390625,4398.88037109375,4874.22509765625,,,,,,,200111.0,0.5896790027618408,0.49718719720840454,0.6104453206062317,0.1257062554359436,0.12454350292682648,0.12686900794506073,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2731679090943374976',
3,6,1.6357214584097997e+18,b'Gaia DR2 2731679090943375104',2.7316790909433754e+18,330753981.0,2015.5,340.7040300788141,0.05721572199908173,13.51444908911981,0.04891065238729901,14.473302282951638,0.06912079310887323,209.3914337158203,57.14523902890717,0.07989547622189655,-34.617945455269044,0.10512648448304257,0.3107593357563019,0.7425808906555176,-0.013668647967278957,0.030939819291234016,0.07538957893848419,0.03391321748495102,0.2211356908082962,0.007486138492822647,0.03387904912233353,0.45737597346305847,98.0,98.0,96.0,2.0,5.817044258117676,193.09352111816406,0.0,0.0,31.0,True,478.83758544921875,1.4791518122111538,0.013931866331421017,0.23623383045196533,12.0,8.0,0.0646514743566513,0.0,21.0,False,171.0,640629.1513468621,2392.9780792052725,267.71209716796875,11.171849250793457,12.0,312288.7680703286,20869.749102416572,14.963705062866211,11.614996910095215,12.0,628910.3949602345,17192.10603109456,36.58134841918945,10.265447616577148,1.469179391860962,0.0,1.3495492935180664,0.4431476593017578,0.9064016342163086,-12.516241800613692,1.5979118855453363,3.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',81.35525920651416,-38.75918062065499,347.596365006998,20.01169078059899,102001.0,4531.27490234375,4315.66650390625,4947.509765625,,,,,,,200111.0,0.6349952816963196,0.5326451659202576,0.7000282406806946,0.15315012633800507,0.15205484628677368,0.15424540638923645,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2731679090943375104',
4,9,1.6357214584097997e+18,b'Gaia DR2 2962658549474035584',2.9626585494740357e+18,469813382.0,2015.5,76.70820274497902,0.01992674538198648,-21.58593538360218,0.026263066248291275,50.308007716391266,0.03566008866099514,1410.76513671875,47.144349780256704,0.04157723872613686,-15.573840487172932,0.05497754939235358,0.05072614178061485,0.24968722462654114,0.23059654235839844,-0.06699512898921967,0.13736256957054138,-0.05008390545845032,-0.13087917864322662,0.17451584339141846,0.15539953112602234,-0.05991177260875702,344.0,344.0,332.0,12.0,20.511003494262695,1180.4228515625,0.09008123409746861,4.5129863624860755,31.0,True,76.0040512084961,1.3526172467657438,0.007127637462870138,-0.00446683494374156,39.0,17.0,0.03679412975907326,0.0,41.0,False,359.0,2840978.359880471,2485.907720266828,1142.8333740234375,9.554696083068848,38.0,693542.1581137357,2215.405596601191,313.05426025390625,10.748705863952637,39.0,3189084.9933999483,5265.923010577527,605.6079711914062,8.502755165100098,1.3666514158248901,0.0,2.245950698852539,1.194009780883789,1.05194091796875,20.708263618136556,0.6192572100087372,3.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',222.48994503465408,-32.1745494892586,72.64184840106638,-44.22753296955169,100001.0,3813.772705078125,3643.5,3972.030029296875,,,,,,,200111.0,0.662955641746521,0.6111798882484436,0.7263677716255188,0.08376891911029816,0.08365291357040405,0.08388492465019226,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2962658549474035584',
5,15,1.6357214584097997e+18,b'Gaia DR2 6882838031331951488',6.882838031331952e+18,896938726.0,2015.5,314.0116539175749,0.08331275067737018,-17.181880624834275,0.03220650386297976,21.77199169723294,0.09839260939936567,221.27670288085938,57.310679936916216,0.10680470128575752,-62.14125037826155,0.06835410071163125,0.6003170609474182,0.8169693946838379,-0.5041773915290833,-0.03214912489056587,0.6297836303710938,-0.34843477606773376,-0.490650475025177,-0.5311713218688965,-0.12374535202980042,0.316791296005249,291.0,291.0,284.0,7.0,3.1075193881988525,358.24371337890625,0.0,0.0,31.0,True,300.058349609375,1.4697737888643596,0.009221819150736651,-0.045329831540584564,33.0,10.0,0.07543151080608368,0.0,37.0,True,301.0,2058001.7991002828,4245.525721796669,484.74603271484375,9.904751777648926,34.0,742011.2452844427,4955.808050363686,149.7255859375,10.675361633300781,34.0,1918676.25883343,10367.14264442566,185.07281494140625,9.054415702819824,1.2928498983383179,1.0,1.620945930480957,0.7706098556518555,0.8503360748291016,-8.056662705463618,0.540008099315397,13.0,4000.0,3.0,0.0,b'VARIABLE',30.302443314131416,-35.068521147444194,311.5902326238061,0.1308418730337548,100002.0,4270.0,4214.0,4597.60009765625,,,,,,,200111.0,0.903351902961731,0.7792024612426758,0.9275208115577698,0.2444106638431549,0.24298660457134247,0.24583472311496735,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6882838031331951488',b'http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=6882838031331951488'
6,25,1.6357214584097997e+18,b'Gaia DR2 4764027962957023104',4.764027962957023e+18,1540345387.0,2015.5,75.19665524058638,0.023283778906180528,-57.25675117632796,0.028275388893174328,37.173605819748005,0.02803651486718935,1325.899658203125,35.19775765823326,0.0450441249816967,74.1379518627621,0.05425492052917162,0.15131767094135284,0.3656689524650574,-0.15861177444458008,0.010676424950361252,0.48991164565086365,0.08347722142934799,-0.2617368996143341,0.10150735825300217,-0.0658729299902916,-0.08306394517421722,192.0,192.0,188.0,4.0,9.302125930786133,423.71173095703125,0.0,0.0,31.0,True,257.1017150878906,1.4066868836809845,0.007545773975732858,-0.0014481277903541923,22.0,15.0,0.04005405679345131,0.0,24.0,False,201.0,3422324.685777259,5388.6458733126665,635.0991821289062,9.35256290435791,23.0,1024302.3035923732,5913.324436253735,173.2193603515625,10.3253173828125,23.0,3486597.3521687468,16897.233811104834,206.34130859375,8.405915260314941,1.3180805444717407,0.0,1.9194021224975586,0.9727544784545898,0.9466476440429688,18.072589741276204,0.29821727579710633,4.0,4000.0,5.0,0.25,b'NOT_AVAILABLE',265.8602095354944,-37.37396997909917,46.41623931768483,-78.43658792986132,100001.0,4033.059814453125,3976.0,4268.0,,,,,,,200111.0,0.819351315498352,0.7316285967826843,0.8430371880531311,0.16001978516578674,0.15969930589199066,0.16034026443958282,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=4764027962957023104',
7,27,1.6357214584097997e+18,b'Gaia DR2 6700649538727351040',6.700649538727351e+18,745085035.0,2015.5,301.4852545824604,0.055627735184543475,-32.28341147616731,0.035457925236320076,20.265880463913977,0.06427993980325379,315.2753601074219,38.268470997956356,0.11167837566771575,-70.23443890163945,0.07052532126102835,-0.22255240380764008,0.30412060022354126,0.07693704962730408,-0.3433886468410492,-0.2708982527256012,-0.22008776664733887,0.3337879180908203,-0.24568408727645874,-0.30852210521698,-0.27015942335128784,176.0,176.0,162.0,14.0,14.236808776855469,566.9558715820312,0.12107675032715683,5.580011217900564,31.0,True,53.4608039855957,1.3751036278912627,0.01478655310529948,-0.10293222218751907,20.0,12.0,0.06553293019533157,0.0,23.0,False,184.0,627834.8737634064,1301.6754905575,482.3282470703125,11.19375228881836,21.0,169969.60390721468,1117.9368652667358,152.0386505126953,12.275460243225098,21.0,671386.6433252536,2469.800965224866,271.8383483886719,10.194488525390625,1.340091586112976,0.0,2.0809717178344727,1.0817079544067383,0.9992637634277344,-8.087951762945096,1.6869778577330161,5.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',9.19879249652077,-28.93738692617019,296.8051083481735,-11.727485497389319,100001.0,3941.0,3833.5,4086.986572265625,,,,,,,200111.0,0.6940050721168518,0.6453110575675964,0.7334737777709961,0.10467566549777985,0.104193776845932,0.10515755414962769,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6700649538727351040',
8,39,1.6357214584097997e+18,b'Gaia DR2 6382640367603744128',6.382640367603744e+18,453417785.0,2015.5,340.7051927796503,0.018000133317286008,-71.706114329686,0.022931054528559158,27.276614757448122,0.02375319636535859,1148.33447265625,94.79752173949298,0.035364049164031054,-52.46355750993675,0.04502364254302493,-0.3331039845943451,0.21474099159240723,-0.2127971202135086,0.06848511099815369,-0.1315983533859253,0.14154052734375,-0.381864070892334,-0.2954999506473541,-0.1580020785331726,-0.25356125831604004,270.0,270.0,266.0,4.0,8.322782516479492,500.04156494140625,0.0,0.0,31.0,True,257.0754699707031,1.438173245971891,0.005498411889825201,-0.037067968398332596,32.0,19.0,0.03694051131606102,0.0,34.0,True,291.0,2209030.66960157,2469.3921441310335,894.5645751953125,9.827861785888672,28.0,724334.9599366145,2672.5614229976754,271.0264892578125,10.701539993286133,29.0,2128395.022367475,5926.839509301657,359.1112976074219,8.941789627075195,1.2913944721221924,1.0,1.7597503662109375,0.8736782073974609,0.8860721588134766,7.019056434972404,0.6536273928933567,7.0,3900.0,4.5,0.25,b'NOT_AVAILABLE',315.92767640567644,-42.02451993342467,302.06978611057957,-56.08382272017009,100002.0,4065.045166015625,4039.830078125,4154.482421875,,,,,,,200111.0,0.8740307092666626,0.836803674697876,0.8849754929542542,0.18793582916259766,0.1875816285610199,0.18829002976417542,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6382640367603744128',
9,44,1.6357214584097997e+18,b'Gaia DR2 6885822307751773568',6.885822307751773e+18,112709485.0,2015.5,316.90356367515443,0.10697089576361168,-13.083206293787272,0.08524265468936153,48.25161484737599,0.1482619069673253,325.448486328125,61.31886955333687,0.21601869311413663,-87.10290098334454,0.13405601231210787,0.3295786678791046,0.22122719883918762,-0.3857279121875763,-0.22337666153907776,0.026500271633267403,-0.15665629506111145,-0.7123215198516846,-0.6540350317955017,-0.21487393975257874,0.38929030299186707,187.0,187.0,177.0,10.0,39.80455780029297,2466.346435546875,0.3108250508368391,50.25349410832408,31.0,True,9.132848739624023,1.251033611516959,0.025042329196701633,-0.029144015163183212,21.0,9.0,0.12515690922737122,0.0,23.0,False,192.0,491868.576888056,1077.5374823019145,456.47467041015625,11.45874309539795,21.0,95230.07669217445,418.50145826909494,227.5501708984375,12.90445327758789,21.0,596681.0075828498,1099.9808440372194,542.4467163085938,10.322564125061035,1.4066990613937378,0.0,2.5818891525268555,1.4457101821899414,1.136178970336914,2.7927930809046977,4.776452564242435,5.0,4000.0,3.0,0.0,b'NOT_AVAILABLE',36.27773050848026,-36.05265603004982,315.43134611576625,3.269425349891448,100001.0,3851.425048828125,3566.283203125,4038.85009765625,0.36250001192092896,0.289900004863739,0.7491000294685364,0.1979999989271164,0.16300000250339508,0.4066999852657318,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6885822307751773568',
