,index,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url
0,0,1.6357214584097997e+18,b'Gaia DR2 6203501267420034176',6.203501267420034e+18,307446071.0,2015.5,221.23688891015527,0.05375001935914811,-34.38168376813658,0.03337165290034883,6.385292629174634,0.054970218890773685,116.15912628173828,-18.27581243058344,0.0987572080384372,-19.707575806864966,0.07597443661140227,0.0903032198548317,-0.3959774076938629,-0.21696655452251434,0.16688334941864014,-0.33890625834465027,0.31184500455856323,-0.24881049990653992,-0.27493441104888916,0.28207725286483765,-0.2952345609664917,115.0,115.0,110.0,5.0,5.508246898651123,205.7122344970703,0.0,0.0,31.0,True,250.4937286376953,1.6356036251238026,0.01192566065531582,0.1403830200433731,15.0,9.0,0.06278795748949051,0.0,18.0,False,144.0,2905762.0641466724,1325.4031167572912,2192.361083984375,9.5302152633667,15.0,1639284.768148579,3924.606686138704,417.69403076171875,9.814752578735352,15.0,1793500.1460391416,4773.254097111984,375.739501953125,9.127666473388672,1.1813716888427734,0.0,0.6870861053466797,0.28453731536865234,0.40254878997802734,3.5152147074618014,1.4725023077884445,5.0,6250.0,4.5,0.0,b'NOT_AVAILABLE',328.12875227488104,22.876477526596332,229.3869222331239,-17.560308812400937,100001.0,6193.66650390625,6078.5751953125,6453.85986328125,0.32429999113082886,0.13269999623298645,0.5329999923706055,0.15049999952316284,0.061500001698732376,0.257999986410141,200111.0,1.4448925256729126,1.3307366371154785,1.500125527381897,2.7679426670074463,2.735934257507324,2.7999510765075684,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6203501267420034176',
1,25,1.6357214584097997e+18,b'Gaia DR2 5997300987069075968',5.997300987069075e+18,533560592.0,2015.5,244.11811037598898,0.036615244705268356,-38.736895612258856,0.021740728219906424,8.00175240819767,0.04298925081665463,186.1337890625,-17.73016585797442,0.07992755338961982,-30.192715492351383,0.0498501372100553,0.09091128408908844,-0.26099154353141785,-0.1819436252117157,-0.2748134434223175,-0.13280341029167175,-0.26236727833747864,0.3092878758907318,-0.06020563840866089,-0.11864923685789108,0.1588798612356186,345.0,345.0,342.0,3.0,10.752592086791992,699.2415161132812,0.0,0.0,31.0,True,231.780517578125,1.6659289022106512,0.007164068187660463,0.07419731467962265,39.0,11.0,0.051017116755247116,0.0,43.0,True,356.0,4509096.855851919,949.5716540679357,4748.55859375,9.053141593933105,36.0,2632467.0282908883,2441.6887902641397,1078.1336669921875,9.300480842590332,40.0,2696351.395408227,2557.6616377127393,1054.2252197265625,8.684978485107422,1.1817928552627563,0.0,0.6155023574829102,0.24733924865722656,0.3681631088256836,0.8892116167575068,1.36399278749267,7.0,6500.0,4.5,0.0,b'NOT_AVAILABLE',340.9044707590318,8.575612986278585,249.123854797092,-17.154835930568375,100001.0,6432.6376953125,6364.33349609375,6525.33740234375,0.15049999952316284,0.04390000179409981,0.2919999957084656,0.08299999684095383,0.009200000204145908,0.15860000252723694,200111.0,1.329209804534912,1.2917122840881348,1.357893943786621,2.725449562072754,2.704479694366455,2.7464194297790527,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5997300987069075968',
2,26,1.6357214584097997e+18,b'Gaia DR2 6010483822238426240',6.010483822238426e+18,639158464.0,2015.5,239.0233485535347,0.03845733160888974,-36.89298682043432,0.0196587815909929,7.270143052842452,0.04592872338627757,158.29185485839844,-18.682959819974066,0.09128845464186676,-26.6522756416275,0.055922526034591455,-0.28128567337989807,-0.29452380537986755,-0.2477482408285141,-0.022157078608870506,0.1566065549850464,0.027058711275458336,0.12634411454200745,-0.02283705770969391,0.007281135767698288,-0.12474081665277481,328.0,328.0,323.0,5.0,13.424159049987793,789.6710815429688,0.0,0.0,31.0,True,249.75999450683594,1.65146013072184,0.006778679489329188,-0.015158857218921185,37.0,13.0,0.056913577020168304,0.0,41.0,False,337.0,5340474.950559171,1099.2774039871097,4858.16845703125,8.869416236877441,38.0,3164755.913060519,1935.3998526518574,1635.19482421875,9.100537300109863,40.0,3132341.3301565386,2954.728913771301,1060.1112060546875,8.522247314453125,1.1791268587112427,0.0,0.5782899856567383,0.23112106323242188,0.3471689224243164,-0.6861547850942458,1.6201359903609753,5.0,6750.0,4.5,0.0,b'NOT_AVAILABLE',339.17903495782,12.664221291749207,244.62619376625724,-16.142756356420563,100001.0,6634.72998046875,6527.0,6823.33740234375,0.39100000262260437,0.07639999687671661,0.7620999813079834,0.21050000190734863,0.02889999933540821,0.4050999879837036,200111.0,1.4961833953857422,1.4146130084991455,1.5459808111190796,3.9080255031585693,3.8733174800872803,3.9427335262298584,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6010483822238426240',
3,27,1.6357214584097997e+18,b'Gaia DR2 6099244166127449984',6.09924416612745e+18,621737901.0,2015.5,217.8890037850389,0.07397247313413911,-44.75062189291665,0.05426442933175913,7.31001335047405,0.08005139693097542,91.31649780273438,-23.41127633176319,0.10511272121388475,-18.34034976761552,0.11836783075594716,0.34496787190437317,-0.6754202842712402,-0.23226600885391235,0.13740913569927216,-0.35267767310142517,-0.19654670357704163,0.5127266049385071,0.1587410867214203,-0.17785494029521942,-0.1795194149017334,107.0,107.0,106.0,1.0,7.522614479064941,248.8621368408203,0.0,0.0,31.0,False,141.1397247314453,1.650569982829371,0.01603888706105062,0.11191169917583466,12.0,8.0,0.07265090197324753,0.0,17.0,False,132.0,5474407.142487647,2284.22388662091,2396.61572265625,8.842522621154785,15.0,3295629.7659416264,6002.7784774497,549.0173950195312,9.05654239654541,15.0,3100585.3784921565,6559.082094159502,472.71636962890625,8.533310890197754,1.1683850288391113,0.0,0.5232315063476562,0.214019775390625,0.30921173095703125,6.5692785327868854,0.7207691609041283,3.0,6750.0,4.5,0.0,b'NOT_AVAILABLE',321.01878268604406,14.576419039035267,230.51197984191805,-28.192789419938332,100001.0,6748.48291015625,6647.00634765625,6904.89990234375,0.1753000020980835,0.06520000100135803,0.45329999923706055,0.07329999655485153,0.029400000348687172,0.22840000689029694,200111.0,1.456570029258728,1.3913259506225586,1.5013829469680786,3.964442014694214,3.9104344844818115,4.018449306488037,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6099244166127449984',
4,30,1.6357214584097997e+18,b'Gaia DR2 5990267273750368768',5.990267273750368e+18,470467403.0,2015.5,243.39293355560704,0.04898180634218219,-45.81783026682371,0.026718716574100677,8.303288726864665,0.06614965313457813,125.52278900146484,-19.818493549955207,0.08869044235037563,-32.14488468499385,0.05936410456817107,0.07393775880336761,-0.5638795495033264,-0.060721930116415024,-0.13920937478542328,-0.10787930339574814,-0.17775487899780273,0.06605463474988937,-0.2522445619106293,-0.10376578569412231,0.10367227345705032,231.0,231.0,227.0,4.0,6.860696792602539,399.22705078125,0.0,0.0,31.0,True,244.3354034423828,1.6626248506216899,0.008761711369943106,0.025690630078315735,26.0,12.0,0.051187679171562195,0.0,30.0,False,240.0,5771850.724799287,1817.2693637823827,3176.11181640625,8.785078048706055,28.0,3352451.3432651353,4416.216120642511,759.123046875,9.037981986999512,28.0,3456024.2868356463,4542.447822364934,760.82861328125,8.415477752685547,1.1796001195907593,0.0,0.6225042343139648,0.25290393829345703,0.3696002960205078,4.379714793247771,0.9736402463337683,3.0,6500.0,4.5,0.0,b'NOT_AVAILABLE',335.56503076021465,3.856753886850599,249.986635179688,-24.210039252039735,100001.0,6544.26708984375,6296.10009765625,6822.349609375,0.2992999851703644,0.16200000047683716,0.47429999709129333,0.16500000655651093,0.0892999991774559,0.2547999918460846,200111.0,1.3998258113861084,1.2880362272262573,1.512351632118225,3.2380738258361816,3.2048256397247314,3.271322011947632,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5990267273750368768',
5,31,1.6357214584097997e+18,b'Gaia DR2 6207388934376629504',6.207388934376629e+18,267500842.0,2015.5,228.36638966911627,0.0644824715006176,-33.14739928296385,0.04230615574121929,8.90339944763149,0.08053157097672699,110.55787658691406,-23.930890730317252,0.11818364120568839,-27.88214615762413,0.10495159693726486,0.38229453563690186,-0.6186281442642212,-0.2853049635887146,0.19947019219398499,-0.5803318619728088,-0.3137720823287964,0.3903164863586426,0.2909378409385681,-0.4193902015686035,-0.431012898683548,123.0,123.0,121.0,2.0,6.7376227378845215,250.74684143066406,0.0,0.0,31.0,True,190.94656372070312,1.6360818233222065,0.013519875848521884,0.08662720024585724,14.0,8.0,0.07759320735931396,0.0,16.0,False,138.0,6481714.838490652,2158.339580025686,3003.1025390625,8.659140586853027,15.0,3781946.6969164363,6052.992115063253,624.80615234375,8.907099723815918,16.0,3848605.3522186903,6328.505917442543,608.1380615234375,8.298661231994629,1.1772427558898926,0.0,0.6084384918212891,0.24795913696289062,0.36047935485839844,2.9520407282234693,0.6658501722074087,7.0,6500.0,4.5,0.0,b'NOT_AVAILABLE',334.30751007373243,20.932166524997562,234.9061487463688,-14.640505875554208,100001.0,6416.4453125,6281.0498046875,6660.6201171875,0.21570000052452087,0.11069999635219574,0.5041000247001648,0.10970000177621841,0.04600000008940697,0.23960000276565552,200111.0,1.4395991563796997,1.3359839916229248,1.5023325681686401,3.164869785308838,3.1292951107025146,3.200444459915161,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6207388934376629504',
6,34,1.6357214584097997e+18,b'Gaia DR2 6199818655082933504',6.199818655082933e+18,648061273.0,2015.5,229.77245473738225,0.060045276703473455,-36.36239070425185,0.03195888320150286,7.664309148542265,0.06160065711284812,124.41927337646484,-23.67261186844966,0.0924647885213709,-25.980841587368264,0.06915751121885189,0.38400620222091675,-0.6050680875778198,-0.14945819973945618,0.0004395002033561468,-0.3617593050003052,0.02733464539051056,0.016366470605134964,-0.12649588286876678,0.08265704661607742,-0.013613452203571796,133.0,133.0,131.0,2.0,8.668789863586426,318.5520935058594,0.0,0.0,31.0,True,270.2267761230469,1.629612020135072,0.011738784877629091,0.16357436776161194,15.0,9.0,0.0536331981420517,0.0,17.0,False,147.0,3776735.4936772343,2307.1691407803246,1636.95654296875,9.245573997497559,14.0,2140538.140034928,3329.615632605993,642.8784790039062,9.525080680847168,15.0,2318235.086841058,3413.1302402985043,679.2108764648438,8.849026679992676,1.180589199066162,0.0,0.6760540008544922,0.2795066833496094,0.3965473175048828,3.364730739934757,1.1548562855576316,2.0,6250.0,4.5,0.0,b'NOT_AVAILABLE',333.42658698577577,17.618764693271995,236.9701216898865,-17.421822883344465,100001.0,6148.0,5931.29931640625,6377.0,0.04650000110268593,0.0,0.15160000324249268,0.025299999862909317,0.0,0.07909999787807465,200111.0,1.3935996294021606,1.2953075170516968,1.4972904920578003,2.499805212020874,2.4734861850738525,2.5261242389678955,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6199818655082933504',
7,39,1.6357214584097997e+18,b'Gaia DR2 5958109681059207680',5.958109681059207e+18,1005556227.0,2015.5,266.18877924957263,0.05079084156118209,-39.84854851592333,0.04237871276737263,6.988578440582017,0.06041304782596639,115.6799545288086,-8.509324616598667,0.08886919157994859,-29.759932203061183,0.07030390695670256,0.08494041115045547,-0.27878090739250183,-0.15659943222999573,-0.29645004868507385,-0.46244144439697266,-0.08688272535800934,-0.37372449040412903,-0.22730408608913422,0.36878228187561035,-0.06565840542316437,162.0,162.0,160.0,2.0,6.964584827423096,311.7402038574219,0.0,0.0,31.0,False,166.768798828125,1.676620573624448,0.011237433098729271,-0.03700363636016846,18.0,10.0,0.052158549427986145,0.0,18.0,False,161.0,7438663.346529775,3674.1845435666496,2024.5753173828125,8.509628295898438,18.0,4566865.978462455,10595.366567375766,431.0248107910156,8.70234203338623,18.0,4154586.385426752,14196.616107177173,292.646240234375,8.215600967407227,1.1724488735198975,0.0,0.4867410659790039,0.19271373748779297,0.29402732849121094,4.074147942904993,3.208179135538471,3.0,6750.0,4.5,0.0,b'NOT_AVAILABLE',350.5694235601462,-5.5182791897179415,266.94991519250755,-16.449610964356687,100001.0,7044.59619140625,6929.5,7130.013671875,0.7919999957084656,0.30790001153945923,1.0621000528335571,0.40950000286102295,0.1678999960422516,0.527999997138977,200111.0,1.6330996751785278,1.5942050218582153,1.6878005266189575,5.917585372924805,5.850338459014893,5.984832286834717,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5958109681059207680',
8,40,1.6357214584097997e+18,b'Gaia DR2 5989693603556613376',5.989693603556613e+18,133839111.0,2015.5,237.10313665556322,0.03841953259403875,-42.618187760504256,0.021672169766782774,7.775491909200452,0.0486258745665299,159.9044189453125,-19.7171608685343,0.08619512241527054,-30.12855984227423,0.058783385359870724,-0.3471277356147766,-0.3051014244556427,-0.19293372333049774,-0.09916550666093826,0.2724401652812958,-0.09747779369354248,0.07498379051685333,-0.27538591623306274,-0.021583842113614082,-0.11889873445034027,330.0,330.0,327.0,3.0,12.265256881713867,743.1551513671875,0.0,0.0,31.0,True,214.79994201660156,1.6472582543218415,0.006270165209465957,-0.002699948148801923,37.0,13.0,0.053262241184711456,0.0,40.0,False,337.0,5484128.426566447,1329.890228877657,4123.7451171875,8.840597152709961,38.0,3201548.310706966,2566.4646301398047,1247.4547119140625,9.087987899780273,38.0,3267597.2337035844,2861.9665875670175,1141.7314453125,8.476348876953125,1.1796122789382935,0.0,0.6116390228271484,0.2473907470703125,0.36424827575683594,4.9862293062466545,2.5755413145992394,6.0,6500.0,4.5,0.0,b'NOT_AVAILABLE',334.2756027265787,9.231544603302359,244.4545517379508,-22.052511839321962,100001.0,6508.66650390625,6388.64990234375,6593.349609375,0.4092999994754791,0.20440000295639038,0.6413999795913696,0.2167000025510788,0.09489999711513519,0.3260999917984009,200111.0,1.4731780290603638,1.4355788230895996,1.5290478467941284,3.508918285369873,3.478532552719116,3.53930401802063,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5989693603556613376',
9,41,1.6357214584097997e+18,b'Gaia DR2 5896929521189417216',5.896929521189417e+18,110033734.0,2015.5,214.07060355916644,0.04208085966324679,-53.81729224749261,0.036500675289980654,7.584107816757615,0.04760949778811888,159.2982177734375,-27.425293533026043,0.09691150275255317,-19.18657476350552,0.08303193546513853,-0.22914525866508484,-0.04726490378379822,-0.5611417293548584,0.04469352960586548,-0.19992214441299438,0.10644560307264328,-0.11882124096155167,-0.30256909132003784,0.20962029695510864,-0.3078596591949463,179.0,179.0,174.0,5.0,8.391365051269531,373.84515380859375,0.0,0.0,31.0,True,216.2654571533203,1.6729980346116051,0.010508660547952416,-0.005869904533028603,20.0,11.0,0.06596746295690536,0.0,22.0,True,189.0,6173587.202345867,2833.5756550580286,2178.726806640625,8.712021827697754,21.0,3697232.607107714,3609.802692209851,1024.2200927734375,8.931695938110352,20.0,3558193.383027976,6333.548673698698,561.8009033203125,8.383846282958984,1.175236701965332,0.0,0.5478496551513672,0.21967411041259766,0.32817554473876953,12.756710968624727,3.4640927921456064,2.0,6750.0,4.5,0.0,b'NOT_AVAILABLE',315.3590600767212,6.994736191510376,231.93666105396326,-37.51569112057614,100001.0,6758.49267578125,6574.10009765625,7085.23291015625,0.46129998564720154,0.24320000410079956,0.7599999904632568,0.21230000257492065,0.07890000194311142,0.37599998712539673,200111.0,1.4865292310714722,1.3525859117507935,1.5710879564285278,4.153756141662598,4.1174116134643555,4.19010066986084,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5896929521189417216',
