solution_id designation source_id random_index ref_epoch ra ra_error dec dec_error parallax parallax_error parallax_over_error pmra pmra_error pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag astrometric_weight_al astrometric_pseudo_colour astrometric_pseudo_colour_error mean_varpi_factor_al astrometric_matched_observations visibility_periods_used astrometric_sigma5d_max frame_rotator_object_type matched_observations duplicated_source phot_g_n_obs phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_proc_mode bp_rp bp_g g_rp radial_velocity radial_velocity_error rv_nb_transits rv_template_teff rv_template_logg rv_template_fe_h phot_variable_flag l b ecl_lon ecl_lat priam_flags teff_val teff_percentile_lower teff_percentile_upper a_g_val a_g_percentile_lower a_g_percentile_upper e_bp_min_rp_val e_bp_min_rp_percentile_lower e_bp_min_rp_percentile_upper flame_flags radius_val radius_percentile_lower radius_percentile_upper lum_val lum_percentile_lower lum_percentile_upper datalink_url epoch_photometry_url
1635721458409799680 "b'Gaia DR2 6203501267420034176'" 6203501267420034176 307446071 2015.5 221.23688891015527 0.05375001935914811 -34.38168376813658 0.03337165290034883 6.385292629174634 0.054970218890773685 116.15912628173828 -18.27581243058344 0.0987572080384372 -19.707575806864966 0.07597443661140227 0.0903032198548317 -0.3959774076938629 -0.21696655452251434 0.16688334941864014 -0.33890625834465027 0.31184500455856323 -0.24881049990653992 -0.27493441104888916 0.28207725286483765 -0.2952345609664917 115 115 110 5 5.508246898651123 205.7122344970703 0.0 0.0 31 True 250.4937286376953 1.6356036251238026 0.01192566065531582 0.1403830200433731 15 9 0.06278795748949051 0 18 False 144 2905762.0641466724 1325.4031167572912 2192.361083984375 9.5302152633667 15 1639284.768148579 3924.606686138704 417.69403076171875 9.814752578735352 15 1793500.1460391416 4773.254097111984 375.739501953125 9.127666473388672 1.1813716888427734 0 0.6870861053466797 0.28453731536865234 0.40254878997802734 3.5152147074618014 1.4725023077884445 5 6250.0 4.5 0.0 b'NOT_AVAILABLE' 328.12875227488104 22.876477526596332 229.3869222331239 -17.560308812400937 100001 6193.66650390625 6078.5751953125 6453.85986328125 0.32429999113082886 0.13269999623298645 0.5329999923706055 0.15049999952316284 0.061500001698732376 0.257999986410141 200111 1.4448925256729126 1.3307366371154785 1.500125527381897 2.7679426670074463 2.735934257507324 2.7999510765075684 b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6203501267420034176' ""
1635721458409799680 "b'Gaia DR2 5998019895872140800'" 5998019895872140800 1025456765 2015.5 240.0304372456801 0.3177632834285717 -38.396822557532445 0.24251938954054345 5.985988183724603 0.40679178044643727 14.715115547180176 -18.637615571352548 0.9046311259644649 -28.462700050432932 0.7356251896412216 -0.1650991290807724 -0.25134527683258057 0.0012793783098459244 -0.039020489901304245 0.28352057933807373 0.018834901973605156 0.1961185783147812 0.13913722336292267 -0.02326323464512825 0.02494918182492256 256 256 238 18 162.09036254882812 50449.8984375 1.7293150962151467 1149.8256245497535 31 True 0.3075069487094879 1.9924932599473235 0.0840716402373689 -0.017064135521650314 31 12 0.4436231553554535 0 34 True 283 887147074.1163754 4109448.7851161207 215.87982177734375 3.3183767795562744 27 640882693.4267628 10083925.661171436 63.55488204956055 3.334441900253296 31 292802231.0328739 831608.5806732005 352.0914001464844 3.5954840183258057 1.0524579286575317 0 -0.26104211807250977 0.016065120697021484 -0.27710723876953125 "" "" 0 "" "" "" b'NOT_AVAILABLE' 338.7737885285886 11.008927725433354 245.77141835337244 -17.44479921126717 100101 9692.6669921875 8370.875 9913.3330078125 "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5998019895872140800' ""
1635721458409799680 "b'Gaia DR2 6005678131786964352'" 6005678131786964352 553638980 2015.5 230.34292377360975 0.378155263622398 -40.647605839289106 0.34142948544266793 8.718775946634208 0.4708810995729954 18.5158748626709 -17.277865748779 0.8237541214710443 -23.147903269728467 0.7233958675266746 -0.24282167851924896 -0.05088307335972786 -0.20768322050571442 -0.22582218050956726 -0.2543940544128418 -0.1843615025281906 0.055230844765901566 0.010476107709109783 0.017717557027935982 -0.12651267647743225 141 141 135 6 123.72016143798828 29703.7265625 1.6372320638494622 918.1744503678847 31 True 0.34633779525756836 2.4243461622792104 0.12034456941117896 -0.15222877264022827 16 9 0.41422542929649353 0 19 True 152 1089213817.8468544 2421645.452507927 449.78253173828125 3.095582962036133 18 710355578.2096035 17081837.2216382 41.58543014526367 3.22269868850708 18 352976632.3004382 946238.0591712105 373.0315246582031 3.392554998397827 0.9762382507324219 0 -0.16985630989074707 0.12711572647094727 -0.29697203636169434 "" "" 0 "" "" "" b'NOT_AVAILABLE' 331.3217967166458 13.816272059696667 238.6567989747567 -21.425979313309284 101101 8174.0 7600.0 8922.0 "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6005678131786964352' ""
1635721458409799680 "b'Gaia DR2 6116497702589633152'" 6116497702589633152 1554720477 2015.5 215.75919159495677 0.3921433637732225 -39.51190744889423 0.35291341444142255 10.129900755486908 0.43907406892141876 23.07105255126953 -24.953204819329553 0.9421301333686313 -18.607953292810087 0.8265029316609306 0.019160954281687737 -0.059331271797418594 0.04687751829624176 0.04399442300200462 -0.15714694559574127 0.0622076615691185 0.11437166482210159 -0.06809835135936737 0.21147951483726501 -0.07378595322370529 143 143 130 13 128.8328399658203 33235.48828125 1.851391917082775 1024.339247495548 31 True 0.27103981375694275 2.1193149884848608 0.1581712467767448 -0.005046774633228779 16 10 0.4651724398136139 0 21 True 161 341303304.6378685 1630293.2220204049 209.3508758544922 4.3555145263671875 15 267206371.8101214 1449454.5063447843 184.349609375 4.284271240234375 17 118814048.66614689 1097688.8370297728 108.24018859863281 4.5747504234313965 1.1310187578201294 1 -0.2904791831970215 -0.0712432861328125 -0.21923589706420898 "" "" 0 "" "" "" b'NOT_AVAILABLE' 321.5655018043439 20.022571302623764 226.80200714544603 -23.85364901928303 100102 8868.6669921875 7963.25 9593.0 "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6116497702589633152' ""
1635721458409799680 "b'Gaia DR2 6112195451031438464'" 6112195451031438464 127645236 2015.5 207.37600138998886 0.4560503335094323 -41.687800252361605 0.3941975429327402 10.050053793923874 0.4731212956662588 21.242023468017578 -27.86428032835178 0.985515257276011 -18.079355436276632 0.8732281530080616 0.014507303945720196 -0.2353583723306656 -0.17247048020362854 -0.06002563238143921 0.0695125088095665 -0.0522894486784935 0.044150881469249725 -0.08731334656476974 0.1302289217710495 -0.047003116458654404 180 180 168 12 181.41114807128906 74325.7890625 2.3149236060641196 1981.232450975642 31 False 0.16974769532680511 2.3931776451630036 0.14799709671321398 0.0965346097946167 21 10 0.4862945079803467 0 26 True 149 911158979.708042 342067.5446733449 2663.681396484375 3.2893803119659424 23 37817648.31205704 19062718.54071783 1.9838539361953735 6.407151699066162 21 297426044.57583463 1506586.5638970665 197.4171600341797 3.57847261428833 0.367931067943573 0 2.828679084777832 3.1177713871002197 -0.2890923023223877 "" "" 0 "" "" "" b'NOT_AVAILABLE' 314.4137036030673 19.88573861218482 221.15417572480516 -28.268125262070807 101101 4732.66650390625 3616.0 6756.0 "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6112195451031438464' ""
1635721458409799680 "b'Gaia DR2 6000130236633865856'" 6000130236633865856 464424034 2015.5 230.6701802374842 0.6276894241588339 -44.68972025754424 0.5233891572134697 8.240766997893441 0.8509121350939486 9.684627532958984 -16.63614057822718 1.7914569286682778 -24.139465108602582 1.5987907384299112 -0.2394801825284958 -0.48430415987968445 0.3217751681804657 0.12147006392478943 0.35847023129463196 0.059577930718660355 0.3343573212623596 0.02096584439277649 -0.1624285727739334 0.008314749225974083 405 405 385 20 431.6245422363281 568515.125 4.3366147953613465 9692.453714808114 31 False 0.04852283000946045 2.362102582197428 0.12663758407524794 0.11730112880468369 48 10 0.8816217184066772 0 54 True 412 993068681.519593 7892887.195925648 125.81817626953125 3.1959176063537598 43 488968041.37187207 29080665.473290563 16.814197540283203 3.6281869411468506 45 311277138.67042595 921399.7908111642 337.8306884765625 3.5290520191192627 0.8058306574821472 0 0.09913492202758789 0.4322693347930908 -0.33313441276550293 "" "" 0 "" "" "" b'NOT_AVAILABLE' 329.2278006755601 10.322721384223932 240.1222493825704 -25.245270879526327 101101 6282.5 5706.0 6912.0 "" "" "" "" "" "" 200111 20.098526000976562 16.604345321655273 24.364957809448242 566.9608764648438 501.66748046875 632.2542724609375 b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6000130236633865856' ""
1635721458409799680 "b'Gaia DR2 6100296776706622208'" 6100296776706622208 959255217 2015.5 222.9094384836643 0.773976599396545 -43.57546503770333 0.6206333117554831 "" "" "" "" "" "" "" -0.6695876717567444 "" "" "" "" "" "" "" "" "" 355 355 352 3 497.2568359375 869613.375 5.637589067749334 15437.6481614611 3 False 0.02848479337990284 0.938542673668258 0.1543578995616402 0.03362276777625084 43 5 1.367118000984192 0 48 True 288 420470437.46926767 2770983.1852800637 151.7405242919922 4.129026889801025 33 283911440.44250953 565020.7983508178 502.4796142578125 4.218430995941162 32 136924994.0121775 464326.22602907324 294.8896484375 4.420712947845459 1.0008704662322998 0 -0.20228195190429688 0.08940410614013672 -0.2916860580444336 "" "" 0 "" "" "" b'NOT_AVAILABLE' 324.8985640259716 14.110306721515183 233.8652199708884 -25.863367428202114 130101 9118.0 8610.6669921875 9486.0 "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6100296776706622208' ""
1635721458409799680 "b'Gaia DR2 5971474902099064576'" 5971474902099064576 1159075466 2015.5 253.68682885529913 0.0557157011880731 -36.888615130905066 0.05017064881405042 7.11261734157259 0.06213705333808664 114.46659851074219 -8.398566781438785 0.1155172298515246 -29.26821069186814 0.08315874497803386 -0.09174429625272751 -0.06705478578805923 -0.5264536142349243 0.09314322471618652 -0.4376824200153351 0.3037945330142975 -0.8745937347412109 -0.2801072299480438 0.47230255603790283 -0.37847763299942017 226 226 223 3 9.118961334228516 468.1160583496094 0.0 0.0 31 True 238.34104919433594 1.5750374400129494 0.009321272131704778 0.07936347275972366 26 12 0.07546260952949524 0 30 False 251 3651274.553158408 75014.66909387828 48.67414093017578 9.282254219055176 28 2010588.6583605607 133168.43021485413 15.098088264465332 9.593080520629883 27 2802177.581356223 140155.36225829617 19.993366241455078 8.643180847167969 1.3181058168411255 0 0.9498996734619141 0.31082630157470703 0.639073371887207 "" "" 0 "" "" "" b'NOT_AVAILABLE' 347.3777268198794 4.201267073085224 256.6004417649029 -14.205096762277291 100001 5914.91015625 5305.81982421875 6524.0 1.7009999752044678 1.2878999710083008 2.0820999145507812 0.833299994468689 0.635200023651123 1.034999966621399 200111 1.6017910242080688 1.3166618347167969 1.990660309791565 2.82943058013916 2.762946844100952 2.895914316177368 b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5971474902099064576' ""
1635721458409799680 "b'Gaia DR2 6107651444350128384'" 6107651444350128384 1199724035 2015.5 209.6696269076863 0.5002661163787375 -44.80368105101884 0.48277748165625 8.725075395113459 0.5939956813964521 14.688785552978516 -24.02407988770674 0.9203719377781157 -21.834628047155636 0.9992452581781424 -0.02162172831594944 -0.37050947546958923 0.018708325922489166 -0.0792461708188057 -0.16221576929092407 -0.008965341374278069 0.22372053563594818 -0.15883934497833252 0.19754117727279663 -0.20699796080589294 113 113 99 14 103.910400390625 20815.146484375 2.0925259314639173 1062.0685733931193 31 False 0.22311383485794067 1.5875197298968948 0.18606662035496768 -0.04636867716908455 14 8 0.5249666571617126 0 21 False 134 592675942.3698007 2808754.206262175 211.01025390625 3.7563223838806152 16 447037769.4094895 2943862.69332108 151.85415649414062 3.72552752494812 16 195467736.08544514 857101.658313796 228.05665588378906 4.034232139587402 1.0840755701065063 1 -0.3087046146392822 -0.030794858932495117 -0.2779097557067871 "" "" 0 "" "" "" b'NOT_AVAILABLE' 315.28599352506075 16.449067622607554 224.34369048745103 -30.45266125087788 100102 8868.6669921875 7963.25 9593.0 "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=6107651444350128384' ""
1635721458409799680 "b'Gaia DR2 5905821894504811520'" 5905821894504811520 1231606169 2015.5 220.4821660820307 0.5906580352976801 -47.388271192163714 0.6434222311393089 "" "" "" "" "" "" "" -0.24489884078502655 "" "" "" "" "" "" "" "" "" 112 112 111 1 258.3576354980469 223722.828125 5.054982746919943 7213.825634233443 3 False 0.03656279668211937 "" "" -0.2483568638563156 14 8 1.2467470169067383 0 20 False 177 10112957.228823988 2211577.66641879 4.572734355926514 8.176170349121094 0 "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" b'NOT_AVAILABLE' 321.6105741066904 11.436535941795846 233.50370281823925 -30.025968972841206 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" b'http://geadata.esac.esa.int/data-server/datalink/links?ID=5905821894504811520' ""
