,Id,t (Myr),x (pc),y (pc),z (pc)
113,1,0.7,-8245.20174601158,-230.05247031948633,28.4799848028117
114,2,0.7,-8229.10756836502,-257.75051863658206,53.32995894092715
115,3,0.7,-8257.86153959642,-244.00804742263634,36.59896361438556
116,4,0.7,-8230.269491411576,-246.41112812707917,39.0165212106591
117,5,0.7,-8256.5424808822,-243.80656724455613,35.54950063023993
118,6,0.7,-8251.436702716366,-244.104198532299,47.56960893796957
119,7,0.7,-8244.692322713056,-240.3794043845592,50.3302567290583
120,8,0.7,-8237.826249183472,-239.47116637722246,32.685080996102826
121,9,0.7,-8226.15127886608,-237.7947346129639,51.63549791466661
122,10,0.7,-8236.532378503614,-237.02874257030183,34.131801902991384
123,11,0.7,-8263.49419119035,-246.30834492998673,38.5213230248642
124,12,0.7,-8255.274610691185,-246.86534538667655,32.982281574037145
125,13,0.7,-8247.724981251195,-221.12775907480693,56.61206756059151
126,14,0.7,-8239.034102781034,-275.0267595782767,61.78331221398755
127,15,0.7,-8246.991062348545,-229.68458940086862,31.020355439088664
128,0,0.8,-8229.523289774206,-263.0065581561208,27.270108835960794
129,1,0.8,-8245.494454972293,-251.80570301654595,28.310439134723055
130,2,0.8,-8229.456481601563,-279.2594033949194,53.028621035065306
131,3,0.8,-8257.983745184521,-265.69468469911953,36.65787544067989
132,4,0.8,-8230.721643012284,-268.10226655784504,38.78975361771172
133,5,0.8,-8256.749768101812,-265.4951628438959,35.496997635547984
134,6,0.8,-8251.69808621868,-265.6256738599655,47.42424340280341
135,7,0.8,-8245.011158681007,-261.9665328322032,50.187102793055175
136,8,0.8,-8238.247292276443,-261.1085533240712,32.65129690042499
137,9,0.8,-8226.708254874255,-259.360032742187,51.45549641506104
138,10,0.8,-8236.913664668698,-258.80312486254553,34.1071658132995
139,11,0.8,-8263.726498328526,-267.75046944103985,38.41965952246681
140,12,0.8,-8255.575355055347,-268.3436931621257,32.9772607694546
141,13,0.8,-8248.057475875237,-242.75676240824998,56.346718342149
142,14,0.8,-8239.297834755558,-296.36863396181013,61.48378323075432
143,15,0.8,-8247.284102851418,-251.3331498582715,31.027362680442238
144,0,0.9,-8229.963609045344,-284.60454651768123,27.304928438346163
145,1,0.9,-8245.787163933008,-273.5589357136056,28.140893466634406
146,2,0.9,-8229.805394838108,-300.76828815325683,52.72728312920346
147,3,0.9,-8258.10595077262,-287.38132197560276,36.71678726697423
148,4,0.9,-8231.17379461299,-289.79340498861086,38.562986024764335
149,5,0.9,-8256.957055321422,-287.18375844323566,35.444494640856036
150,6,0.9,-8251.959469720994,-287.14714918763207,47.278877867637256
151,7,0.9,-8245.32999464896,-283.55366127984723,50.04394885705205
152,8,0.9,-8238.668335369413,-282.74594027091996,32.61751280474715
153,9,0.9,-8227.265230882427,-280.92533087141004,51.275494915455475
154,10,0.9,-8237.29495083378,-280.57750715478926,34.082529723607614
155,11,0.9,-8263.958805466702,-289.192593952093,38.31799602006942
156,12,0.9,-8255.87609941951,-289.8220409375748,32.97223996487205
157,13,0.9,-8248.38997049928,-264.38576574169304,56.081369123706494
158,14,0.9,-8239.561566730083,-317.71050834534356,61.184254247521096
159,15,0.9,-8247.57714335429,-272.9817103156744,31.03436992179581
160,0,1.0,-8230.40392831648,-306.2025348792416,27.33974804073153
161,1,1.0,-8246.07987289372,-295.3121684106652,27.971347798545754
162,2,1.0,-8230.154308074652,-322.2771729115941,52.42594522334162
163,3,1.0,-8258.228156360721,-309.067959252086,36.77569909326856
164,4,1.0,-8231.625946213697,-311.48454341937673,38.33621843181695
165,5,1.0,-8257.164342541031,-308.8723540425754,35.39199164616409
166,6,1.0,-8252.220853223307,-308.6686245152986,47.133512332471106
167,7,1.0,-8245.648830616914,-305.14078972749127,49.90079492104892
168,8,1.0,-8239.089378462382,-304.3833272177687,32.583728709069305
169,9,1.0,-8227.822206890602,-302.49062900063313,51.09549341584991
170,10,1.0,-8237.676236998865,-302.351889447033,34.05789363391573
171,11,1.0,-8264.191112604878,-310.6347184631461,38.21633251767203
172,12,1.0,-8256.176843783673,-311.300388713024,32.96721916028951
173,13,1.0,-8248.722465123321,-286.0147690751361,55.81601990526399
174,14,1.0,-8239.825298704605,-339.052382728877,60.88472526428786
175,15,1.0,-8247.870183857161,-294.6302707730773,31.041377163149384
176,0,1.1,-8230.844247587616,-327.800523240802,27.3745676431169
177,1,1.1,-8246.372581854434,-317.0654011077249,27.801802130457105
178,2,1.1,-8230.503221311197,-343.78605766993144,52.12460731747978
179,3,1.1,-8258.350361948822,-330.7545965285692,36.83461091956289
180,4,1.1,-8232.078097814403,-333.1756818501426,38.10945083886958
181,5,1.1,-8257.37162976064,-330.56094964191516,35.33948865147214
182,6,1.1,-8252.482236725622,-330.19009984296514,46.98814679730495
183,7,1.1,-8245.967666584866,-326.7279181751352,49.7576409850458
184,8,1.1,-8239.510421555353,-326.0207141646174,32.54994461339147
185,9,1.1,-8228.379182898776,-324.05592712985623,50.91549191624434
186,10,1.1,-8238.057523163947,-324.12627173927666,34.03325754422385
187,11,1.1,-8264.423419743054,-332.07684297419917,38.11466901527464
188,12,1.1,-8256.477588147834,-332.778736488473,32.96219835570697
189,13,1.1,-8249.054959747364,-307.6437724085791,55.55067068682148
190,14,1.1,-8240.08903067913,-360.3942571124104,60.585196281054635
191,15,1.1,-8248.163224360032,-316.2788312304802,31.048384404502958
192,0,1.2,-8231.284566858752,-349.3985116023625,27.409387245502266
193,1,1.2,-8246.665290815146,-338.81863380478444,27.632256462368453
194,2,1.2,-8230.852134547742,-365.2949424282689,51.82326941161793
195,3,1.2,-8258.47256753692,-352.44123380505243,36.89352274585722
196,4,1.2,-8232.530249415111,-354.8668202809084,37.882683245922195
197,5,1.2,-8257.57891698025,-352.24954524125496,35.28698565678019
198,6,1.2,-8252.743620227937,-351.7115751706317,46.8427812621388
199,7,1.2,-8246.286502552819,-348.3150466227792,49.61448704904268
200,8,1.2,-8239.931464648324,-347.6581011114662,32.51616051771363
201,9,1.2,-8228.93615890695,-345.6212252590793,50.735490416638775
202,10,1.2,-8238.43880932903,-345.9006540315204,34.00862145453196
203,11,1.2,-8264.65572688123,-353.5189674852523,38.01300551287725
204,12,1.2,-8256.778332511994,-354.2570842639222,32.957177551124424
205,13,1.2,-8249.387454371406,-329.27277574202213,55.28532146837898
206,14,1.2,-8240.352762653654,-381.7361314959437,60.285667297821405
207,15,1.2,-8248.456264862905,-337.9273916878831,31.055391645856535
208,0,1.3,-8231.724886129889,-370.9964999639228,27.444206847887635
209,1,1.3,-8246.95799977586,-360.57186650184406,27.462710794279808
210,2,1.3,-8231.201047784285,-386.80382718660616,51.52193150575609
211,3,1.3,-8258.594773125022,-374.12787108153566,36.95243457215156
212,4,1.3,-8232.982401015817,-376.5579587116743,37.65591565297481
213,5,1.3,-8257.78620419986,-373.93814084059477,35.23448266208824
214,6,1.3,-8253.00500373025,-373.2330504982982,46.69741572697265
215,7,1.3,-8246.60533852077,-369.90217507042325,49.471333113039556
216,8,1.3,-8240.352507741294,-369.2954880583149,32.48237642203579
217,9,1.3,-8229.493134915123,-367.18652338830236,50.55548891703321
218,10,1.3,-8238.820095494113,-367.6750363237641,33.98398536484008
219,11,1.3,-8264.888034019405,-374.9610919963054,37.91134201047986
220,12,1.3,-8257.079076876156,-375.73543203937135,32.95215674654188
221,13,1.3,-8249.71994899545,-350.9017790754652,55.01997224993648
222,14,1.3,-8240.616494628177,-403.07800587947713,59.98613831458818
223,15,1.3,-8248.749305365776,-359.57595214528595,31.062398887210108
224,0,1.4,-8232.165205401026,-392.5944883254832,27.479026450273
225,1,1.4,-8247.250708736574,-382.3250991989037,27.29316512619116
226,2,1.4,-8231.54996102083,-408.3127119449435,51.22059359989425
227,3,1.4,-8258.716978713122,-395.8145083580189,37.01134639844589
228,4,1.4,-8233.434552616523,-398.2490971424401,37.42914806002744
229,5,1.4,-8257.99349141947,-395.62673643993446,35.18197966739629
230,6,1.4,-8253.266387232563,-394.7545258259648,46.552050191806494
231,7,1.4,-8246.924174488724,-391.4893035180672,49.32817917703643
232,8,1.4,-8240.773550834265,-390.93287500516357,32.448592326357954
233,9,1.4,-8230.050110923297,-388.75182151752557,50.37548741742764
234,10,1.4,-8239.201381659195,-389.44941861600785,33.95934927514819
235,11,1.4,-8265.12034115758,-396.40321650735854,37.80967850808246
236,12,1.4,-8257.379821240318,-397.2137798148204,32.94713594195933
237,13,1.4,-8250.052443619492,-372.5307824089082,54.75462303149397
238,14,1.4,-8240.880226602701,-424.41988026301055,59.686609331354944
239,15,1.4,-8249.042345868647,-381.22451260268895,31.06940612856368
240,0,1.5,-8232.60552467216,-414.19247668704367,27.51384605265837
241,1,1.5,-8247.543417697287,-404.07833189596334,27.123619458102507
242,2,1.5,-8231.898874257375,-429.82159670328093,50.9192556940324
243,3,1.5,-8258.839184301221,-417.5011456345021,37.07025822474022
244,4,1.5,-8233.886704217231,-419.94023557320594,37.202380467080054
245,5,1.5,-8258.200778639079,-417.3153320392742,35.12947667270434
246,6,1.5,-8253.527770734878,-416.2760011536313,46.406684656640344
247,7,1.5,-8247.243010456677,-413.0764319657112,49.18502524103331
248,8,1.5,-8241.194593927234,-412.57026195201234,32.414808230680116
249,9,1.5,-8230.607086931472,-410.31711964674867,50.19548591782208
250,10,1.5,-8239.58266782428,-411.2238009082515,33.9347131854563
251,11,1.5,-8265.352648295757,-417.84534101841166,37.70801500568508
252,12,1.5,-8257.680565604482,-418.69212759026954,32.94211513737679
253,13,1.5,-8250.384938243535,-394.1597857423513,54.48927381305146
254,14,1.5,-8241.143958577226,-445.761754646544,59.38708034812172
255,15,1.5,-8249.33538637152,-402.8730730600918,31.076413369917255
256,0,1.6,-8233.045843943299,-435.79046504860406,27.548665655043738
257,1,1.6,-8247.836126658,-425.83156459302296,26.954073790013858
258,2,1.6,-8232.24778749392,-451.3304814616182,50.617917788170566
259,3,1.6,-8258.961389889322,-439.18778291098533,37.129170051034556
260,4,1.6,-8234.338855817938,-441.6313740039718,36.97561287413267
261,5,1.6,-8258.408065858688,-439.003927638614,35.07697367801239
262,6,1.6,-8253.78915423719,-437.79747648129785,46.261319121474195
263,7,1.6,-8247.56184642463,-434.66356041335524,49.041871305030185
264,8,1.6,-8241.615637020204,-434.20764889886107,32.38102413500228
265,9,1.6,-8231.164062939646,-431.8824177759717,50.01548441821651
266,10,1.6,-8239.963953989361,-432.99818320049525,33.91007709576442
267,11,1.6,-8265.584955433933,-439.28746552946484,37.606351503287684
268,12,1.6,-8257.981309968643,-440.1704753657187,32.937094332794246
269,13,1.6,-8250.717432867577,-415.78878907579434,54.22392459460896
270,14,1.6,-8241.40769055175,-467.1036290300774,59.08755136488848
271,15,1.6,-8249.628426874391,-424.5216335174947,31.08342061127083
272,0,1.7,-8233.486163214435,-457.38845341016446,27.583485257429107
273,1,1.7,-8248.128835618714,-447.5847972900826,26.78452812192521
274,2,1.7,-8232.596700730463,-472.83936621995565,50.31657988230872
275,3,1.7,-8259.083595477423,-460.87442018746856,37.18808187732889
276,4,1.7,-8234.791007418646,-463.32251243473763,36.7488452811853
277,5,1.7,-8258.615353078298,-460.6925232379538,35.024470683320445
278,6,1.7,-8254.050537739506,-459.3189518089644,46.115953586308045
279,7,1.7,-8247.880682392582,-456.2506888609992,48.89871736902706
280,8,1.7,-8242.036680113175,-455.8450358457098,32.34724003932444
281,9,1.7,-8231.721038947819,-453.4477159051948,49.83548291861094
282,10,1.7,-8240.345240154444,-454.7725654927389,33.88544100607254
283,11,1.7,-8265.817262572109,-460.72959004051796,37.5046880008903
284,12,1.7,-8258.282054332805,-461.6488231411677,32.932073528211696
285,13,1.7,-8251.049927491618,-437.4177924092374,53.95857537616645
286,14,1.7,-8241.671422526273,-488.4455034136108,58.78802238165526
287,15,1.7,-8249.921467377262,-446.1701939748976,31.090427852624405
288,0,1.8,-8233.92648248557,-478.9864417717249,27.618304859814472
289,1,1.8,-8248.421544579425,-469.33802998714225,26.614982453836557
290,2,1.8,-8232.945613967007,-494.348250978293,50.01524197644688
291,3,1.8,-8259.205801065522,-482.5610574639518,37.24699370362322
292,4,1.8,-8235.243159019352,-485.0136508655035,36.522077688237914
293,5,1.8,-8258.822640297909,-482.38111883729357,34.971967688628496
294,6,1.8,-8254.311921241819,-480.8404271366309,45.97058805114189
295,7,1.8,-8248.199518360536,-477.83781730864325,48.755563433023944
296,8,1.8,-8242.457723206146,-477.48242279255857,32.313455943646595
297,9,1.8,-8232.278014955993,-475.0130140344179,49.655481419005376
298,10,1.8,-8240.726526319528,-476.54694778498265,33.86080491638065
299,11,1.8,-8266.049569710285,-482.1717145515711,37.403024498492904
300,12,1.8,-8258.582798696967,-483.1271709166169,32.92705272362915
301,13,1.8,-8251.382422115661,-459.04679574268044,53.69322615772395
302,14,1.8,-8241.935154500798,-509.78737779714425,58.48849339842203
303,15,1.8,-8250.214507880135,-467.81875443230047,31.09743509397798
304,0,1.9,-8234.366801756707,-500.5844301332853,27.65312446219984
305,1,1.9,-8248.71425354014,-491.09126268420187,26.445436785747912
306,2,1.9,-8233.294527203552,-515.8571357366303,49.71390407058504
307,3,1.9,-8259.328006653623,-504.24769474043507,37.30590552991755
308,4,1.9,-8235.69531062006,-506.7047892962693,36.29531009529054
309,5,1.9,-8259.029927517518,-504.06971443663326,34.919464693936554
310,6,1.9,-8254.573304744134,-502.3619024642975,45.82522251597574
311,7,1.9,-8248.518354328487,-499.42494575628723,48.61240949702082
312,8,1.9,-8242.878766299116,-499.1198097394073,32.279671847968764
313,9,1.9,-8232.834990964167,-496.57831216364093,49.47547991939981
314,10,1.9,-8241.10781248461,-498.3213300772264,33.83616882668877
315,11,1.9,-8266.28187684846,-503.6138390626242,37.30136099609552
316,12,1.9,-8258.883543061129,-504.605518692066,32.92203191904661
317,13,1.9,-8251.714916739704,-480.67579907612344,53.42787693928145
318,14,1.9,-8242.198886475322,-531.1292521806777,58.188964415188806
319,15,1.9,-8250.507548383006,-489.4673148897034,31.104442335331548
320,0,2.0,-8234.807121027843,-522.1824184948457,27.68794406458521
321,1,2.0,-8249.006962500853,-512.8444953812615,26.275891117659263
322,2,2.0,-8233.643440440097,-537.3660204949678,49.412566164723195
323,3,2.0,-8259.450212241723,-525.9343320169182,37.36481735621189
324,4,2.0,-8236.147462220766,-528.3959277270352,36.068542502343156
325,5,2.0,-8259.237214737128,-525.7583100359731,34.866961699244605
326,6,2.0,-8254.834688246448,-523.883377791964,45.67985698080959
327,7,2.0,-8248.83719029644,-521.0120742039312,48.4692555610177
328,8,2.0,-8243.299809392087,-520.7571966862561,32.245887752290926
329,9,2.0,-8233.391966972342,-518.143610292864,49.29547841979424
330,10,2.0,-8241.489098649694,-520.0957123694701,33.81153273699688
331,11,2.0,-8266.514183986636,-525.0559635736773,37.199697493698125
332,12,2.0,-8259.18428742529,-526.0838664675152,32.91701111446407
333,13,2.0,-8252.047411363747,-502.3048024095665,53.16252772083893
334,14,2.0,-8242.462618449845,-552.4711265642111,57.88943543195557
335,15,2.0,-8250.800588885877,-511.1158753471063,31.111449576685125
336,0,2.1,-8235.24744029898,-543.7804068564061,27.72276366697058
337,1,2.1,-8249.299671461566,-534.5977280783211,26.10634544957061
338,2,2.1,-8233.992353676642,-558.874905253305,49.11122825886136
339,3,2.1,-8259.572417829822,-547.6209692934015,37.42372918250622
340,4,2.1,-8236.599613821474,-550.087066157801,35.841774909395774
341,5,2.1,-8259.444501956737,-547.4469056353129,34.814458704552656
342,6,2.1,-8255.096071748761,-545.4048531196306,45.53449144564343
343,7,2.1,-8249.156026264394,-542.5992026515753,48.32610162501457
344,8,2.1,-8243.720852485058,-542.3945836331047,32.21210365661309
345,9,2.1,-8233.948942980516,-539.7089084220871,49.11547692018868
346,10,2.1,-8241.870384814776,-541.8700946617138,33.786896647305
347,11,2.1,-8266.74649112481,-546.4980880847304,37.09803399130074
348,12,2.1,-8259.485031789452,-547.5622142429643,32.91199030988152
349,13,2.1,-8252.37990598779,-523.9338057430095,52.89717850239643
350,14,2.1,-8242.72635042437,-573.8130009477445,57.589906448722346
351,15,2.1,-8251.09362938875,-532.7644358045092,31.1184568180387
352,0,2.2,-8235.687759570115,-565.3783952179665,27.757583269355944
353,1,2.2,-8249.59238042228,-556.3509607753807,25.936799781481962
354,2,2.2,-8234.341266913185,-580.3837900116423,48.80989035299951
355,3,2.2,-8259.694623417923,-569.3076065698847,37.48264100880055
356,4,2.2,-8237.05176542218,-571.7782045885668,35.61500731644839
357,5,2.2,-8259.651789176347,-569.1355012346526,34.76195570986071
358,6,2.2,-8255.357455251074,-566.9263284472971,45.38912591047728
359,7,2.2,-8249.474862232348,-564.1863310992192,48.18294768901145
360,8,2.2,-8244.141895578028,-564.0319705799534,32.17831956093524
361,9,2.2,-8234.505918988689,-561.2742065513103,48.93547542058311
362,10,2.2,-8242.25167097986,-563.6444769539575,33.76226055761312
363,11,2.2,-8266.978798262986,-567.9402125957835,36.996370488903345
364,12,2.2,-8259.785776153614,-569.0405620184134,32.906969505298974
365,13,2.2,-8252.712400611832,-545.5628090764526,52.63182928395393
366,14,2.2,-8242.990082398894,-595.1548753312779,57.290377465489115
367,15,2.2,-8251.38666989162,-554.4129962619121,31.12546405939227
368,0,2.3,-8236.128078841253,-586.9763835795268,27.792402871741313
369,1,2.3,-8249.885089382993,-578.1041934724404,25.767254113393314
370,2,2.3,-8234.69018014973,-601.8926747699797,48.50855244713767
371,3,2.3,-8259.816829006022,-590.9942438463679,37.54155283509489
372,4,2.3,-8237.503917022887,-593.4693430193328,35.388239723501016
373,5,2.3,-8259.859076395956,-590.8240968339924,34.70945271516876
374,6,2.3,-8255.61883875339,-588.4478037749637,45.24376037531113
375,7,2.3,-8249.7936982003,-585.7734595468631,48.039793753008325
376,8,2.3,-8244.562938670997,-585.6693575268022,32.144535465257405
377,9,2.3,-8235.062894996865,-582.8395046805334,48.75547392097754
378,10,2.3,-8242.632957144942,-585.4188592462011,33.73762446792123
379,11,2.3,-8267.211105401162,-589.3823371068368,36.89470698650596
380,12,2.3,-8260.086520517776,-590.5189097938626,32.90194870071643
381,13,2.3,-8253.044895235873,-567.1918124098956,52.366480065511425
382,14,2.3,-8243.253814373418,-616.4967497148114,56.990848482255885
383,15,2.3,-8251.679710394492,-576.0615567193149,31.132471300745845
384,0,2.4,-8236.56839811239,-608.5743719410873,27.82722247412668
385,1,2.4,-8250.177798343706,-599.8574261695001,25.597708445304665
386,2,2.4,-8235.039093386275,-623.4015595283171,48.207214541275825
387,3,2.4,-8259.939034594123,-612.6808811228511,37.60046466138922
388,4,2.4,-8237.956068623595,-615.1604814500986,35.16147213055363
389,5,2.4,-8260.066363615566,-612.5126924333322,34.65694972047681
390,6,2.4,-8255.880222255702,-609.9692791026303,45.09839484014498
391,7,2.4,-8250.112534168253,-607.3605879945072,47.8966398170052
392,8,2.4,-8244.983981763968,-607.306744473651,32.11075136957957
393,9,2.4,-8235.619871005038,-604.4048028097565,48.57547242137197
394,10,2.4,-8243.014243310025,-607.1932415384449,33.71298837822935
395,11,2.4,-8267.443412539338,-610.8244616178898,36.79304348410857
396,12,2.4,-8260.387264881938,-611.9972575693116,32.89692789613388
397,13,2.4,-8253.377389859916,-588.8208157433387,52.101130847068916
398,14,2.4,-8243.51754634794,-637.8386240983447,56.691319499022654
399,15,2.4,-8251.972750897365,-597.7101171767177,31.13947854209942
400,0,2.5,-8237.008717383525,-630.1723603026477,27.86204207651205
401,1,2.5,-8250.470507304419,-621.6106588665597,25.428162777216016
402,2,2.5,-8235.38800662282,-644.9104442866545,47.90587663541398
403,3,2.5,-8260.061240182224,-634.3675183993344,37.65937648768355
404,4,2.5,-8238.4082202243,-636.8516198808644,34.93470453760625
405,5,2.5,-8260.273650835175,-634.201288032672,34.60444672578486
406,6,2.5,-8256.141605758017,-631.4907544302969,44.95302930497883
407,7,2.5,-8250.431370136204,-628.9477164421513,47.753485881002085
408,8,2.5,-8245.405024856938,-628.9441314204996,32.07696727390173
409,9,2.5,-8236.176847013212,-625.9701009389795,48.39547092176641
410,10,2.5,-8243.395529475109,-628.9676238306887,33.688352288537466
